source,source_record_id,country_iso3,country_name,country_inferred,inference_basis,review_flags,crop,crop_latin,variety_name,variety_aliases,variety_type,year_release,release_status,breeder,maintainer,status,ecology,notes,source_url,retrieved_at
cimmyt_maize,CKHMLN190050,,Eastern Africa,False,,no_country,MAIZE,Zea mays L.,CIM21EAPP1-01-22,CKHMLN190050,hybrid,2023,released,CIMMYT,,,Eastern Africa,"CIM21EAPP1-01-22 is an intermediate-maturing, high-yielding, white maize hybrid with exceptional drought tolerance, nitrogen-use efficiency, and resistance common foliar and ear diseases i.e GLS, TLB and ear rots. It is suitable for tropical  mid-altitude production environments.
			
			General Information
		
		
			
			Target region
			Eastern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize Lethal Necrosis (MLN), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CIM21EAPP1-01-22,2026-05-19T21:02:27+00:00
cimmyt_maize,CAH205,,South Asia,False,,no_country,MAIZE,Zea mays L.,CAH205,CAH205,hybrid,2023,released,CIMMYT,,,South Asia,"CAH205 is an intermediate-maturing maize hybrid bred for the tropical lowlands of South Asia. This high-yielding, yellow-kernel maize hybrid performs well under drought and drought-plus-heat conditions, and has tolerance to TLB and MSR.
			
			General Information
		
		
			
			Target Region
			South Asia
		
		
			
			Adaptation/Agroecological zone
			Tropical... | Abiotic Stress Tolerance: Drought tolerant, Heat tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Macrophomina stalk rot (MSR), Turcicum leaf blight (TLB) | Grain Color: Yellow grain | Grain Texture: Semi-dent | Maturity Group: Intermediate maturing | Seed producibility traits: Good nicking",https://maizecatalog.cimmyt.org/tech/CAH205,2026-05-19T21:02:27+00:00
cimmyt_maize,CAH204,,South Asia,False,,no_country,MAIZE,Zea mays L.,CAH204,CAH204,hybrid,2023,released,CIMMYT,,,South Asia,"CAH204 is an intermediate-maturing maize hybrid bred for the tropical lowlands of South Asia. This high-yielding, yellow-kernel maize hybrid performs well under drought and drought-plus-heat conditions, and has tolerance to TLB, MSR and FSR.
			
			General Information
		
		
			
			Target Region
			South Asia
		
		
			
			Adaptation/Agroecological zone
			Tropical... | Abiotic Stress Tolerance: Drought tolerant, Heat tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Fusarium stalk rot (FSR), Macrophomina stalk rot (MSR), Turcicum leaf blight (TLB) | Grain Color: Yellow grain | Grain Texture: Semi-dent | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CAH204,2026-05-19T21:02:27+00:00
cimmyt_maize,CAH202,,South Asia,False,,no_country,MAIZE,Zea mays L.,CAH202,CAH202,hybrid,2023,released,CIMMYT,,,South Asia,"CAH202 is an intermediate-maturing maize hybrid bred for the tropical lowlands of South Asia. This high-yielding, yellow-kernel maize hybrid performs well under drought and drought-plus-waterlogging conditions, and has tolerance to TLB, ear rots, and BLSB.
			
			General Information
		
		
			
			Target Region
			South Asia
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Waterlogging tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Banded leaf & sheath blight (BLSB), Ear rots, Turcicum leaf blight (TLB) | Grain Color: Yellow grain | Grain Texture: Semi-dent | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CAH202,2026-05-19T21:02:27+00:00
cimmyt_maize,CAH201,,South Asia,False,,no_country,MAIZE,Zea mays L.,CAH201,CAH201,hybrid,2023,released,CIMMYT,,,South Asia,"CAH201 is an intermediate-maturing maize hybrid bred for the tropical lowlands of South Asia. This high-yielding, yellow-kernel maize hybrid performs well under drought and drought-plus-waterlogging conditions, and has tolerance to TLB, ear rots, and BLSB.
			
			General Information
		
		
			
			Target Region
			South Asia
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Waterlogging tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Banded leaf & sheath blight (BLSB), Ear rots | Grain Color: Yellow grain | Grain Texture: Semi-dent | Maturity Group: Intermediate maturing | Seed producibility traits: Good nicking",https://maizecatalog.cimmyt.org/tech/CAH201,2026-05-19T21:02:27+00:00
cimmyt_maize,CAH203,,South Asia,False,,no_country,MAIZE,Zea mays L.,CAH203,CAH203,hybrid,2023,released,CIMMYT,,,South Asia,"CAH203 is an intermediate-maturing maize hybrid bred for the tropical lowlands of South Asia. This high-yielding, yellow-kernel maize hybrid performs well under drought conditions, and has tolerance to TLB and ear rots.
			
			General Information
		
		
			
			Target Region
			South Asia
		
		
			
			Adaptation/Agroecological zone
			Tropical lowlands
			(up... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Lowlands | Biotic Stress Tolerance: Ear rots, Turcicum leaf blight (TLB) | Grain Color: Yellow grain | Grain Texture: Semi-dent | Maturity Group: Intermediate maturing | Seed producibility traits: Good nicking",https://maizecatalog.cimmyt.org/tech/CAH203,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15335,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15335,CZH15335,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15335 is an intermediate-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, Ear rots, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CZH15335,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15383,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15383,CZH15383,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15383 is an intermediate-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, Ear rots, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CZH15383,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15359,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15359,CZH15359,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15359 is an intermediate-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, Ear rots, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CZH15359,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15348,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15348,CZH15348,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15348 is an intermediate-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, Ear rots, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CZH15348,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15349,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15349,CZH15349,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15349 is an intermediate-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, Ear rots, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CZH15349,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH16056,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH16056,CZH16056,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH16056 is an intermediate-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, Ear rots, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Intermediate maturing",https://maizecatalog.cimmyt.org/tech/CZH16056,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15261,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15261,CZH15261,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15261 is a late-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Late maturing",https://maizecatalog.cimmyt.org/tech/CZH15261,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15266,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15266,CZH15266,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15266 is a late-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Late maturing",https://maizecatalog.cimmyt.org/tech/CZH15266,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15269,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15269,CZH15269,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15269 is a late-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Late maturing",https://maizecatalog.cimmyt.org/tech/CZH15269,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15270,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15270,CZH15270,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15270 is a late-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is resistant to GLS, TLB, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Late maturing",https://maizecatalog.cimmyt.org/tech/CZH15270,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15271,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15271,CZH15271,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15271 is a late-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is resistant to GLS, TLB, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Late maturing",https://maizecatalog.cimmyt.org/tech/CZH15271,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH16097,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH16097,CZH16097,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH16097 is a late-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Late maturing",https://maizecatalog.cimmyt.org/tech/CZH16097,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH16099,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH16099,CZH16099,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH16099 is a late-maturing, white-grain, high-yielding, drought-tolerant maize hybrid that is resistant to GLS, TLB, rust, and MSV, bred for food use in tropical, rainfed, dry/wet mid-altitude and transition ecologies in southern Africa and similar agroecologies.  
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Late maturing",https://maizecatalog.cimmyt.org/tech/CZH16099,2026-05-19T21:02:27+00:00
